movie_id,votes_kp,votes_imdb,votes_filmCritics,votes_await,rating_kp,rating_imdb,rating_filmCritics,movieLength,ageRating,ratingMpaa,type,fees_usa,videos_trailers_number,budget_in_usd,actor_metric_2019,writer_metric_2019,director_metric_2019,fees_usa_log,movie_age,genres_biografija,genres_boevik,genres_voennyj,genres_detektiv,genres_dokumentalnyj,genres_drama,genres_istorija,genres_komedija,genres_kriminal,genres_melodrama,genres_muzyka,genres_multfilm,genres_mjuzikl,genres_prikljuchenija,genres_semejnyj,genres_sport,genres_triller,genres_uzhasy,genres_fantastika,genres_fentezi,countries_Avstralija,countries_Belgija,countries_Velikobritanija,countries_Germanija,countries_Gonkong,countries_Indija,countries_Ispanija,countries_Italija,countries_Kanada,countries_Kitaj,countries_Koreja_Juzhnaja,countries_SShA,countries_Frantsija,countries_Japonija,Spetseffekty_4Ward_Productions,Spetseffekty_Asylum_VFX,Spetseffekty_Cinesite,Spetseffekty_Custom_Film_Effects,Spetseffekty_Digiscope,Spetseffekty_Digital_Domain,Spetseffekty_Double_Negative,Spetseffekty_Gentle_Giant_Studios_Inc,Spetseffekty_Industrial_Light__Magic_ILM,Spetseffekty_KNB_EFX_Group_Inc,Spetseffekty_Lidar_Services_Inc,Spetseffekty_Lola_Visual_Effects,Spetseffekty_Method_Studios,Spetseffekty_Moving_Picture_Company_The,Spetseffekty_Mr_X_Inc,Spetseffekty_Pacific_Title,Spetseffekty_Pacific_Title__Art_Studio,Spetseffekty_Plowman_Craven__Associates,Spetseffekty_Proof,Spetseffekty_Rhythm__Hues,Spetseffekty_Rodeo_FX,Spetseffekty_Sony_Pictures_Imageworks,Spetseffekty_Third_Floor_The,Proizvodstvo_20th_Century_Fox_Film_Corporation,Proizvodstvo_AMT,Proizvodstvo_Canalfr,Proizvodstvo_Centre_National_de_la_Cinmatographie_CNC,Proizvodstvo_Cin,Proizvodstvo_Columbia_Pictures_Corporation,Proizvodstvo_MetroGoldwynMayer_MGM,Proizvodstvo_Millennium_Films,Proizvodstvo_NBC_Universal_Television,Proizvodstvo_New_Line_Cinema,Proizvodstvo_Paramount_Pictures,Proizvodstvo_Relativity_Media,Proizvodstvo_Silver_Pictures,Proizvodstvo_Studio_Canal,Proizvodstvo_Universal_Pictures,Proizvodstvo_Village_Roadshow_Pictures,Proizvodstvo_Warner_Bros_Pictures
81528,25706.0,91161.0,132.0,,6.427,6.3,6.5,100.0,12.0,pg,movie,63946815,2.0,35000000.0,1491581.475908288,41051.7329971588,91402.37450563617,17.97356229585204,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040567,25705.0,156752.0,409.0,3303.0,6.755,7.2,7.9,116.0,16.0,pg13,movie,81903458,2.0,50000000.0,44205933.56129593,2770036.55720539,14322624.48129664,18.221051782363684,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232011,25628.0,92979.0,112.0,,5.785,5.5,5.3,94.0,18.0,r,movie,17609452,2.0,10200000.0,1535357.3817436963,315360.1946711552,361059.31000203104,16.68394641809331,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61238,25617.0,71477.0,177.0,,6.838,6.3,4.7,123.0,12.0,pg13,movie,26850426,2.0,45000000.0,12751791.359617809,710798.6406850421,902052.4129241068,17.10579228195843,14,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
572337,25562.0,20633.0,108.0,4685.0,6.641,5.5,3.5,112.0,12.0,pg13,movie,335359,1.0,15000000.0,8258038.307557082,,917600.3728682149,12.72295986067476,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665121,25543.0,89928.0,45.0,831.0,7.399,7.2,5.8,97.0,16.0,r,movie,81071,1.0,,11711404.686423682,,,11.30309292771569,7,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692859,25524.0,59845.0,242.0,12543.0,5.993,5.6,6.0,115.0,18.0,r,movie,66013057,3.0,14800000.0,26034305.87883573,436963.8817793622,42027.55603106578,18.00536312890612,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,25498.0,112204.0,159.0,,7.587,7.5,7.1,116.0,16.0,r,movie,7504257,2.0,20000000.0,2738766.6914269608,2731412.7616419774,1931996.729987524,15.830981150740275,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3843,25483.0,105558.0,121.0,,6.951,5.9,4.6,98.0,12.0,pg,movie,138614544,2.0,40000000.0,2168497.5576736177,993987.6691729376,38563.66985167404,18.747207581493964,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1263292,25455.0,3841.0,21.0,262.0,7.882,7.5,7.4,116.0,18.0,nan,movie,547207,2.0,,7557.962677694493,,,13.21258426506665,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391815,25454.0,92725.0,168.0,,6.278,5.9,4.8,104.0,16.0,pg13,movie,20982478,2.0,30000000.0,2765036.231297816,92483.6255044973,,16.859198314104592,11,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80309,25447.0,39686.0,117.0,3527.0,6.073,5.5,3.5,101.0,16.0,r,movie,10275638,3.0,35000000.0,3646307.980416018,410663.8955784241,,16.14528650619389,10,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255368,25423.0,53065.0,118.0,,6.979,6.6,5.6,108.0,16.0,pg13,movie,973018,1.0,26000000.0,12159979.31127034,1162905.2053004033,1158280.9036703138,13.788158888212843,12,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696247,25387.0,53676.0,294.0,8037.0,6.195,6.3,6.2,124.0,18.0,r,movie,16468499,4.0,,37307111.34955423,240896.82039525243,5061.415313877158,16.616960023325035,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817679,25372.0,44618.0,138.0,2650.0,5.278,4.8,4.1,93.0,16.0,pg13,movie,26594261,2.0,10000000.0,1316664.9466597743,,,17.09620603619654,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756799,25336.0,60279.0,247.0,3881.0,6.585,6.7,7.4,102.0,6.0,pg,movie,76233151,3.0,65000000.0,24589010.35226828,78701.25112724944,78579.28910525158,18.14930699166007,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463782,25331.0,20898.0,55.0,5212.0,6.213,5.9,5.1,108.0,16.0,r,movie,102541,2.0,12000000.0,15040225.52307511,,,11.538027749731057,8,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163442,25326.0,38253.0,102.0,963.0,6.341,6.8,7.8,123.0,18.0,r,movie,186635,2.0,,21620877.25776828,2082077.699304424,322586.9238672665,12.136915474832561,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5575,25257.0,42806.0,126.0,,6.633,5.2,4.0,89.0,12.0,pg13,movie,22219192,2.0,41000000.0,4424798.243943306,43067.7304891072,20477.128038443745,16.91646702288436,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261819,25246.0,57720.0,128.0,3227.0,6.076,5.9,5.6,84.0,0.0,g,cartoon,99967670,1.0,36000000.0,24755104.940986685,1131686.5402711458,315557.8649452006,18.42035740168289,8,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007921,25232.0,23738.0,154.0,980.0,7.66,6.9,3.7,117.0,16.0,r,movie,4102648,7.0,,33000808.224847283,5573848.233016348,137832.87935837652,15.227143420604342,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148964,25215.0,15929.0,191.0,516.0,6.167,6.3,7.5,107.0,18.0,r,movie,137886,1.0,,18536603.792659525,166533.5358496663,166533.5358496663,11.834189788126562,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662149,25189.0,135340.0,258.0,18756.0,5.183,6.1,5.2,118.0,12.0,pg13,movie,78031620,3.0,70000000.0,56258154.379434,1477204.907125736,1085602.4066155425,18.172624699938424,5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146252,25164.0,14172.0,63.0,363.0,6.648,6.2,6.9,125.0,6.0,pg13,movie,1831718,4.0,12320000.000000002,1376203.5493016022,93678.97778764938,431203.8788090334,14.420765428172166,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
455181,25162.0,118654.0,136.0,525.0,6.258,6.1,4.2,100.0,16.0,pg13,movie,134938200,3.0,25000000.0,15219657.718307156,,1133538.0137789953,18.72032746122349,6,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
797575,25116.0,43960.0,139.0,3140.0,5.412,4.7,3.4,90.0,16.0,r,movie,35423380,6.0,4000000.0,2916559.22106263,,1253206.6571601632,17.38288264030892,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
625402,25108.0,89667.0,160.0,2267.0,6.687,6.7,5.1,103.0,18.0,r,movie,27288872,2.0,16200000.0,15223571.81005142,366229.0047160566,572936.3266009813,17.121989594653314,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32034,25106.0,24296.0,119.0,,6.764,4.9,3.8,91.0,12.0,pg,movie,14071441,2.0,30000000.0,653517.2356781574,,75648.92936184621,16.45965791140127,15,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
970873,25100.0,59615.0,331.0,8318.0,6.066,6.3,7.2,93.0,18.0,r,movie,10709995,2.0,10500000.0,34513503.7082521,1467159.5554927825,1463144.98208512,16.186688068941134,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81598,25074.0,34064.0,78.0,,6.95,6.3,4.4,122.0,18.0,r,movie,66453,1.0,19300000.0,2416301.705409445,600054.1836877135,889005.1774295262,11.104265257965523,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,25063.0,55391.0,114.0,,7.123,6.3,4.4,113.0,16.0,r,movie,55001642,2.0,50000000.0,2731565.82512746,,74362.5137778519,17.822873615477835,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5572,25053.0,27610.0,60.0,,6.982,6.4,5.6,110.0,16.0,r,movie,86959,2.0,30000000.0,3393702.9332084567,,12509.716905976296,11.37320352179509,16,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
499,25052.0,213754.0,161.0,,7.167,7.6,8.0,147.0,18.0,r,movie,124115725,2.0,48000000.0,3341455.0924475724,58207.768599875526,111019.86460051007,18.636724962533272,19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764613,25022.0,51305.0,195.0,6308.0,6.859,7.1,7.3,119.0,16.0,pg13,movie,12236500,3.0,18360000.0,13820175.044885186,,1563317.082882968,16.319933928167906,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452857,25014.0,41668.0,122.0,2021.0,5.663,4.9,3.6,103.0,16.0,pg13,movie,29580087,2.0,58000000.0,3921405.1706037866,678459.2230635642,342026.2694016632,17.2026119902256,10,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
503657,25012.0,29779.0,72.0,216.0,7.634,7.1,6.9,101.0,,nan,movie,68723,1.0,582000.0,293847.5333004053,83479.57067006486,83479.57067006486,11.137853762181857,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83793,24971.0,138484.0,167.0,2.0,7.199,7.3,6.1,97.0,16.0,r,movie,24148068,2.0,5000000.0,4055513.4995495,818703.4319053312,818703.4319053312,16.999714976273864,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18149,24850.0,22553.0,184.0,,7.109,6.8,6.8,118.0,16.0,r,movie,18761993,0.0,12000000.0,2247663.468767208,,,16.74734378587265,15,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4764,24793.0,81729.0,153.0,,5.208,2.5,2.7,118.0,12.0,pg13,movie,21471685,1.0,73000000.0,4134829.4038440366,43496.7712392259,,16.88224569495064,19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
651858,24779.0,68466.0,113.0,5521.0,4.893,4.6,4.2,88.0,16.0,r,movie,53885000,4.0,5000000.0,789710.9307753808,1494248.9013056522,379308.35248834407,17.80236272257111,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6176,24734.0,15546.0,91.0,,7.703,6.5,4.3,132.0,16.0,r,movie,398278,0.0,,2088541.162425552,,,12.894908043702443,16,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,24732.0,284228.0,178.0,1.0,7.642,7.9,7.9,123.0,16.0,r,movie,32534850,3.0,60000000.0,3287685.8266234323,269686.9825329416,250400.55263750075,17.297822411217318,19,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
945153,24711.0,17495.0,69.0,287.0,6.625,6.3,6.6,106.0,18.0,r,movie,262599,2.0,,14249652.396654896,1685404.3259795893,57720.88889027559,12.478387240850832,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505783,24707.0,81546.0,363.0,2718.0,6.197,6.7,7.9,100.0,18.0,r,movie,13960394,3.0,9000000.0,36817053.21417624,2002957.1151209043,94095.16833773296,16.45173495002714,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732566,24685.0,24512.0,95.0,1571.0,6.774,6.5,5.4,117.0,18.0,r,movie,558173,4.0,,19343989.96877057,641631.8256226002,,13.232426020712204,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463579,24677.0,16913.0,104.0,1667.0,5.693,4.3,3.3,87.0,12.0,pg,movie,33644788,1.0,50000000.0,14979381.766316,109725.14175787877,321542.90233561926,17.331368743222132,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694646,24648.0,106116.0,196.0,1511.0,7.284,7.2,6.8,102.0,16.0,pg13,movie,44137712,2.0,13000000.0,21372849.64818529,,,17.602825145035514,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17754,24594.0,64602.0,109.0,,6.843,5.8,4.8,105.0,12.0,pg,movie,36105433,2.0,25000000.0,1136924.52207529,43126.64368951876,,17.40195393829095,16,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102229,24591.0,43932.0,133.0,,6.559,5.6,3.5,99.0,16.0,r,movie,25126214,2.0,50000000.0,5146867.491755679,287164.6304796401,,17.03942228138325,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3885,24581.0,36857.0,99.0,,6.996,5.8,3.3,88.0,16.0,pg13,movie,29760152,1.0,13000000.0,640532.9951646627,,,17.208680909044983,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384138,24485.0,64347.0,156.0,64.0,7.572,7.2,6.5,105.0,16.0,pg,movie,11001272,1.0,35000000.0,9908496.389373994,140389.1845663916,65363.18853993336,16.213521551339486,11,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257413,24448.0,65999.0,68.0,,5.598,5.1,3.5,89.0,18.0,r,movie,20804166,2.0,15000000.0,483836.3172988577,566710.0814278214,,16.850663861145325,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86311,24441.0,56676.0,92.0,,7.785,7.9,7.4,88.0,18.0,r,movie,241914,1.0,1000000.0,44389.56195461266,173390.69410594594,173390.69410594594,12.396341703770302,15,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023331,24409.0,56804.0,180.0,1559.0,6.001,6.1,5.8,90.0,18.0,r,movie,6708147,3.0,,36618754.94187131,4089874.370331858,53928.33924089743,15.718833464889958,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
